"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","chr","start","end"
"167089","TOC.11T.00502",3.415258423,0.276818094,0.39798469,0.102448384,0.193738546,"11",49430632,49430985
"167091","TOC.11T.00519",5.579066628,-0.056871006,0.255200282,0.633893436,0.750710163,"11",50151536,50151856
"167093","TOC.11T.00521",3.280761137,0.235533021,0.436837388,0.156981666,0.272551009,"11",50214068,50214234
"167097","TOC.11T.00530",7.818247151,0.039267102,0.251942869,0.739383258,0.831256837,"11",50999411,50999577
"167110","TOC.11T.00544",2.069245304,0.091383918,0.302115096,0.480966263,0.621053184,"11",52444441,52444662
"167117","TOC.11T.00547",8.173401444,-0.127330729,0.26183549,0.312476791,0.456410129,"11",52528127,52536737
"167120","TOC.11T.00550",53.05957724,-0.668361426,0.243122215,0.00022,0.001179023,"11",53009514,53009591
"167125","TOC.11T.00559",99.49103032,0.218402115,0.164343234,0.046489688,0.103098097,"11",53391090,53421426
"167128","TOC.11T.00572",1.468574624,-0.101510068,0.442040204,0.465745459,0.607024602,"11",54277118,54277469
"167131","TOC.11T.00578",12.89381472,0.547724528,0.424152231,0.012285867,0.034630465,"11",54581566,54581609
"167137","TOC.11T.00579",6.669453727,0.137003721,0.445842425,0.348892981,0.494577795,"11",54587666,54591408
"167140","TOC.11T.00590",126.0387964,-1.780885343,0.36961448,3.72e-08,7.94e-07,"11",55784334,55784493
"167153","TOC.11T.00606",3.023646417,-0.145269582,0.308385037,0.286610346,0.428582695,"11",57511568,57512293
"167155","TOC.11T.00610",2.876077779,-0.064431241,0.298331548,0.611838665,0.733622348,"11",58300561,58304305
"167157","TOC.11T.00613",25.95783124,0.083358929,0.237369348,0.47873837,0.619190372,"11",58812394,58812661
"167164","TOC.11T.00619",96.96127107,0.243718916,0.14070653,0.016763885,0.0448096,"11",59412392,59412515
"167176","TOC.11T.00621",2.139281962,0.200288664,0.366035028,0.189241242,0.314450257,"11",59856281,59857846
"167178","TOC.11T.00628",4.125739596,-0.169170876,0.312892001,0.226901486,0.360771568,"11",60413711,60414025
"167180","TOC.11T.00635",1.153868781,-0.081421682,0.423051634,0.55007028,0.682041333,"11",61016523,61016861
"167182","TOC.11T.00641",4.440005076,-0.055977471,0.250062793,0.636436993,0.75278702,"11",62240496,62240813
"167184","TOC.11T.00646",2.44177467,0.144264757,0.313256774,0.292338821,0.434964239,"11",62496116,62496352
"167186","TOC.11T.00650",34.89222261,0.034413179,0.162269908,0.732531496,0.825747836,"11",62586782,62586914
"167205","TOC.11T.00659",12.0544719,0.015223231,0.239857695,0.894855832,0.934981288,"11",63140498,63140743
"167214","TOC.11T.00664",2.818426774,-0.070571136,0.26144179,0.560830961,0.691756057,"11",63328465,63328776
"167216","TOC.11T.00670",38.98147033,-0.270008433,0.201507663,0.030470216,0.073294454,"11",63744981,63792562
"167220","TOC.11T.00690",4.120814779,-0.033052258,0.219681392,0.767334312,0.85178135,"11",64507456,64508978
"167222","TOC.11T.00692",11.56407463,-0.063693569,0.211280224,0.567430168,0.696911173,"11",64546028,64546174
"167228","TOC.11T.00698",168.1271063,-0.086529861,0.152941208,0.38889186,0.535015897,"11",64744640,64823743
"167234","TOC.11T.00699",1.417351914,0.087252645,0.331085836,0.512052679,0.649221905,"11",64864307,64865992
"167236","TOC.11T.00700",1.260757957,0.075910953,0.400818003,0.575889631,0.703615344,"11",64869092,64869730
"167238","TOC.11T.00704",15.03626534,-0.100908967,0.191427198,0.357769824,0.504229633,"11",64947651,64947790
"167242","TOC.11T.00709",37.28343616,0.104236376,0.151751765,0.301210682,0.444055139,"11",65446959,65513705
"167255","TOC.11T.00711",192.9176715,0.135311831,0.142311775,0.172653775,0.293066659,"11",65654059,65675210
"167258","TOC.11T.00712",2.304729157,-0.153363063,0.403434929,0.301556891,0.444361808,"11",65681779,65682132
"167260","TOC.11T.00713",1.714354728,-0.072726325,0.302262189,0.57031776,0.69927316,"11",65704013,65704304
"167262","TOC.11T.00714",4.194882095,-0.082020826,0.348525226,0.541192982,0.674728657,"11",65732418,65732712
"167265","TOC.11T.00715",2.088709932,0.204920178,0.465685599,0.20431284,0.333225993,"11",65755718,65771315
"167268","TOC.11T.00725",4.795561993,0.07964146,0.225119856,0.48878878,0.628649389,"11",66946377,66946688
"167270","TOC.11T.00727",15.47623413,0.291220779,0.271262854,0.04633877,0.102834334,"11",66992509,66992880
"167272","TOC.11T.00736",215.0974164,-0.123690271,0.095402193,0.119478473,0.219039326,"11",67274339,67274449
"167291","TOC.11T.00737",8.759562164,-0.302892915,0.456449498,0.09508872,0.182525841,"11",67316322,67316397
"167298","TOC.11T.00746",1.560886748,0.025936213,0.332465052,0.840373157,0.899983566,"11",67572496,67572795
"167300","TOC.11T.00748",27.95329906,-0.122963196,0.176544006,0.254346159,0.393474217,"11",67633923,67634087
"167313","TOC.11T.00754",15.09715759,0.063784995,0.182802277,0.546607913,0.679162444,"11",68098266,68100166
"167316","TOC.11T.00755",8.483532068,0.035845304,0.218488104,0.747998131,0.838233961,"11",68171721,68171938
"167323","TOC.11T.00758",1.164623079,-0.166659988,0.525127799,0.269034424,0.409644486,"11",69058932,69059051
"167332","TOC.11T.00766",5.907218972,0.043268581,0.384076967,0.743258078,0.83443298,"11",69603344,69603552
"167367","TOC.11T.00776",25.2696494,0.099337274,0.168546436,0.342618813,0.488223458,"11",70570059,70570760
"167369","TOC.11T.00777",42.43606897,-0.090227184,0.153945174,0.370810904,0.516897669,"11",70571617,70572471
"167371","TOC.11T.00780",1.181623715,-0.09787301,0.490374206,0.470473314,0.611797958,"11",71120068,71121020
"167375","TOC.11T.00786",33.96790475,0.043906129,0.150874539,0.655990301,0.767583978,"11",72924675,72927845
"167378","TOC.11T.00787",12.10987798,-0.416553299,0.288207876,0.011853089,0.033646534,"11",72983418,73038628
"167385","TOC.11T.00801",3.201992251,0.076224426,0.288471533,0.546231247,0.678913978,"11",73535305,73536084
"167387","TOC.11T.00809",33.30979441,-0.918828948,0.275219307,4.23e-05,0.000295,"11",73875722,73876030
"167395","TOC.11T.00811",2.040638833,-0.092145452,0.3583154,0.498593678,0.637384841,"11",73886306,73886821
"167397","TOC.11T.00812",3.346721968,0.025237235,0.232854907,0.824866134,0.889563091,"11",73887707,73889440
"167399","TOC.11T.00813",2.717529586,-0.304246243,0.411342078,0.084075461,0.165434496,"11",73889691,73890167
"167401","TOC.11T.00814",3.311184862,-0.103314289,0.268244406,0.408700059,0.554427906,"11",73890239,73890568
"167403","TOC.11T.00815",8.130026129,-0.109743209,0.20430131,0.331611974,0.476906685,"11",73891073,73891867
"167405","TOC.11T.00816",3.641417814,-0.029031812,0.226464184,0.797088614,0.872580563,"11",73891985,73892428
"167407","TOC.11T.00819",1.782082653,-0.08636286,0.321114408,0.512350769,0.649343817,"11",73903165,73905333
"167409","TOC.11T.00821",2.507006101,-0.042798541,0.281085603,0.728210249,0.822311153,"11",73909570,73910709
"167411","TOC.11T.00823",11.87234395,0.023796429,0.213179172,0.829056022,0.892086917,"11",73913604,73913951
"167413","TOC.11T.00826",4.01346355,0.134503196,0.307105585,0.31864202,0.462877339,"11",73937284,73938075
"167415","TOC.11T.00827",11.84991925,0.164394503,0.284491756,0.220907085,0.353662697,"11",73940739,73941629
"167417","TOC.11T.00829",46.50823904,0.141303782,0.125546926,0.13070126,0.235215454,"11",73944838,73945323
"167420","TOC.11T.00835",2.165702204,-0.379910494,0.501845169,0.059214576,0.125401997,"11",74168056,74169201
"167422","TOC.11T.00844",3.210854165,-0.123470517,0.439060186,0.389677662,0.53571932,"11",76961337,76961361
"167427","TOC.11T.00847",2.162915899,-0.069019615,0.375718929,0.60761985,0.73008833,"11",77204742,77208547
"167429","TOC.11T.00853",1.392060525,-0.101628643,0.369325196,0.461965381,0.603859204,"11",77559154,77560893
"167431","TOC.11T.00854",9.434291844,0.031466142,0.18933002,0.766168472,0.850848015,"11",77626742,77630361
"167433","TOC.11T.00885",2.35844083,-0.230161623,0.551376211,0.169174846,0.288348687,"11",79214801,79215798
"167437","TOC.11T.00891",1.920056882,-0.125405935,0.464097865,0.38156419,0.527814596,"11",80409938,80410172
"167451","TOC.11T.00892",9.853447294,0.394511048,0.382154879,0.033517598,0.07923775,"11",80458367,80458678
"167455","TOC.11T.00893",26.2263947,0.031789715,0.161228555,0.751588595,0.840808256,"11",80565911,80565977
"167459","TOC.11T.00894",144.899724,0.209224272,0.122405664,0.024873619,0.062079796,"11",81018263,81024561
"167461","TOC.11T.00895",99.93121615,0.06167037,0.092620113,0.42856335,0.573287015,"11",81201137,81236475
"167481","TOC.11T.00899",131.4477724,0.453196665,0.150907068,0.000101,0.000617,"11",81456587,81456850
"167484","TOC.11T.00906",1.91401409,0.156782059,0.36144711,0.28078371,0.422068109,"11",82239046,82243422
"167486","TOC.11T.00920",3.963719126,-0.224278441,0.462789413,0.175756282,0.297078374,"11",83386691,83488062
"167504","TOC.11T.00921",14.45570436,-0.332556241,0.423734659,0.068939361,0.141296593,"11",83514216,83514239
"167508","TOC.11T.00929",1.106641091,-0.021465393,0.373711796,0.869519255,0.918482652,"11",84283990,84284046
"167512","TOC.11T.00931",19.82499698,0.286032719,0.29196793,0.057469012,0.122366148,"11",84411337,84411528
"167518","TOC.11T.00937",5.299940831,-0.229500541,0.324783919,0.126224358,0.22885325,"11",85125314,85125548
"167524","TOC.11T.00938",19.22700404,0.109226222,0.248943328,0.370374574,0.516613015,"11",85149653,85149722
"167562","TOC.11T.00939",2.152496123,-0.055224044,0.282624929,0.656123432,0.767601873,"11",85147100,85147411
"167564","TOC.11T.00944",1.216647081,-0.057144516,0.321113351,0.658717589,0.769405114,"11",85602325,85603755
"167566","TOC.11T.00953",18.17107336,-0.009928662,0.181735924,0.923925743,0.953152268,"11",86939956,86940036
"167574","TOC.11T.00959",2.277875887,-0.171002652,0.504992822,0.263279561,0.403220497,"11",87363525,87381137
"167578","TOC.11T.00964",3.795097535,0.100163957,0.283683565,0.432090788,0.576766765,"11",87850381,87860031
"167580","TOC.11T.00966",138.4388227,0.437325991,0.11799467,7.19e-06,6.91e-05,"11",88065183,88067567
"167582","TOC.11T.00969",1.347896927,0.022540857,0.309935063,0.858459816,0.911164306,"11",88088217,88089725
"167584","TOC.11T.00973",1.812443901,0.063498338,0.300083609,0.617517887,0.7382298,"11",88865565,88867144
"167586","TOC.122T.00001",1.429768737,-0.704912818,0.858839,0.016177766,0.043496006,"122",148714,148873
"167588","TOC.125T.00001",1.569772173,0.13394867,0.349062088,0.341054971,0.486814793,"125",7248,7632
"167590","TOC.125T.00002",20.60157374,-0.151772543,0.22618615,0.210381539,0.340841837,"125",96550,97445
"167593","TOC.126T.00002",9.610106277,-0.302514156,0.510175611,0.102695175,0.194068006,"126",28925,51056
"167606","TOC.126T.00003",12.06634859,-0.91241712,0.325716977,0.000194,0.001065882,"126",36555,37105
"167611","TOC.128T.00001",1.558878557,-0.405037059,0.635570186,0.058443446,0.124079456,"128",73251,74378
"167613","TOC.128T.00002",2.623097676,-0.065403501,0.292809829,0.604350174,0.727682326,"128",75316,75721
"167615","TOC.128T.00003",6.617627917,-0.159363859,0.326966241,0.258519929,0.398121747,"128",80798,81208
"167617","TOC.128T.00005",6.551364344,-0.313801916,0.385810116,0.070699077,0.144031901,"128",162778,163722
"167619","TOC.12T.00001",2.636122621,-0.169465843,0.325233847,0.232985046,0.368167313,"12",96540,96586
"167624","TOC.12T.00006",2.250665234,0.044762704,0.285029937,0.71780556,0.813766046,"12",1149018,1153623
"167626","TOC.12T.00008",5.518144386,0.056731437,0.333508136,0.664031165,0.773420245,"12",1285070,1285225
"167629","TOC.12T.00012",0.979185293,0.031214308,0.3350898,0.809094159,0.880447776,"12",2068804,2069937
"167631","TOC.12T.00013",5.024480792,1.12414565,0.49122889,0.000543,0.002553815,"12",2110200,2110724
"167633","TOC.12T.00019",1.289230367,0.050938317,0.541229709,0.671647593,0.779264869,"12",2520755,2520869
"167642","TOC.12T.00023",11.71357179,0.152536604,0.330963977,0.278515483,0.419678719,"12",2692545,2692654
"167650","TOC.12T.00034",4.027049066,-0.071951568,0.300431838,0.573471986,0.702337187,"12",3191808,3192810
"167652","TOC.12T.00037",9.516016598,-0.149565633,0.366977615,0.301933068,0.444729455,"12",3369053,3369218
"167659","TOC.12T.00038",2.328506286,-0.157321039,0.352806711,0.275940928,0.417010832,"12",3370013,3370237
"167661","TOC.12T.00041",9.332665074,-0.379709895,0.388188987,0.039572877,0.090505365,"12",3658130,3658177
"167668","TOC.12T.00042",8.958689458,-2.310161663,0.825254119,2.98e-05,0.00022,"12",3716054,3724817
"167674","TOC.12T.00043",6.580541376,-0.850453147,0.823449809,0.008781984,0.026308316,"12",3940380,3947502
"167680","TOC.12T.00045",17.72255658,-0.221997937,0.238394543,0.089399166,0.173930274,"12",3986514,3986836
"167683","TOC.12T.00050",4.265609048,-0.074417621,0.27062942,0.545881147,0.678789735,"12",4048373,4053969
"167685","TOC.12T.00062",88.48743384,-0.374877063,0.190973773,0.003620689,0.012543297,"12",4769157,4769413
"167693","TOC.12T.00063",1.339141373,-0.145475359,0.490746781,0.322154884,0.466871952,"12",5056302,5056331
"167696","TOC.12T.00064",1.500159253,-0.073411947,0.321513766,0.574313328,0.702832219,"12",5117740,5118039
"167698","TOC.12T.00065",2.923182502,-0.433652514,0.70929703,0.050745687,0.110659048,"12",5130270,5131404
"167703","TOC.12T.00072",8.871246321,-0.044208309,0.22320819,0.695084461,0.796945587,"12",5418690,5418782
"167713","TOC.12T.00077",16.94077935,0.554543637,0.311339301,0.003600599,0.012484459,"12",5959580,5959778
"167729","TOC.12T.00078",33.36009178,0.655650469,0.365906143,0.003034511,0.010801165,"12",5974558,5982320
"167734","TOC.12T.00083",3.785945275,-0.158871207,0.345668381,0.268869275,0.409557576,"12",6251773,6252165
"167736","TOC.12T.00084",14.48832595,-0.49252753,0.33922497,0.009477978,0.027940397,"12",6265497,6266309
"167738","TOC.12T.00085",2.37658035,-0.067062308,0.273192798,0.5861365,0.712375125,"12",6313259,6314293
"167740","TOC.12T.00095",19.95968476,-0.102114715,0.177522752,0.339157579,0.484967588,"12",6457743,6458420
"167742","TOC.12T.00113",45.46946891,-0.194880038,0.282368091,0.156188522,0.27153969,"12",7129313,7130388
"167749","TOC.12T.00115",6.593971035,-0.129141155,0.309157731,0.337323635,0.483290804,"12",7237992,7238112
"167760","TOC.12T.00119",50.00740336,-0.136107023,0.1282992,0.149536078,0.261956969,"12",7386298,7406365
"167766","TOC.12T.00128",30.57885293,0.006958238,0.183092391,0.946763407,0.967847585,"12",8628688,8628831
"167782","TOC.12T.00138",1.768952712,-0.153533794,0.482580097,0.303576641,0.44643787,"12",8802631,8811297
"167788","TOC.12T.00139",24.22758007,-0.991498301,0.448608897,0.00077,0.003429073,"12",8817719,8817769
"167802","TOC.12T.00140",1.8294152,0.078080936,0.318245607,0.550242785,0.682202614,"12",8834667,8835050
"167804","TOC.12T.00147",27.51307907,0.25344614,0.185836748,0.032724496,0.077597567,"12",9463896,9464258
"167808","TOC.12T.00148",13.58535491,1.571808803,0.585053223,0.000109,0.000653,"12",9641318,9641836
"167810","TOC.12T.00149",9.648872647,1.17697072,0.615277143,0.001058692,0.00447232,"12",9646399,9646806
"167812","TOC.12T.00152",4.013078193,-0.077004121,0.327079363,0.558599259,0.690052256,"12",9743398,9743487
"167815","TOC.12T.00154",242.5786739,-0.163254041,0.12342327,0.07920622,0.157909319,"12",10105759,10106490
"167837","TOC.12T.00158",1.581830797,-0.284427923,0.601829961,0.117058626,0.21529039,"12",10145660,10146918
"167880","TOC.12T.00162",8.119557326,0.05994866,0.197398651,0.58050846,0.70739844,"12",10361233,10361510
"167886","TOC.12T.00164",1.004451589,-0.056101355,0.354543922,0.671219598,0.779168089,"12",10593494,10597049
"167888","TOC.12T.00175",4.647981892,0.618401117,0.552322838,0.014762195,0.040255526,"12",11279345,11279507
"167893","TOC.12T.00183",2.213321016,0.004471175,0.408726247,0.972528864,0.984078129,"12",11464224,11470218
"167896","TOC.12T.00184",6.270327795,-0.871930544,0.49843728,0.00247035,0.009061408,"12",11494170,11494808
"167898","TOC.12T.00185",60.44268713,-1.164909427,0.342436608,3.22e-05,0.000234,"12",11538070,11538360
"167910","TOC.12T.00189",3.142450737,-0.314670074,0.537310102,0.096465275,0.184592413,"12",12152933,12153183
"167915","TOC.12T.00190",2.629476264,-0.156539919,0.451247023,0.298088416,0.440988733,"12",12210845,12211169
"167921","TOC.12T.00191",1.014570391,-0.062636032,0.434169953,0.637781379,0.753505627,"12",12228032,12228971
"167926","TOC.12T.00192",347.0562404,-0.451689848,0.161609639,0.000208,0.001128093,"12",12261597,12269541
"167929","TOC.12T.00193",58.79438886,-0.18376916,0.21972806,0.134008504,0.239996673,"12",12301057,12302679
"167932","TOC.12T.00204",41.37051148,0.020523616,0.164238927,0.838662238,0.898754347,"12",12999000,12999146
"167948","TOC.12T.00205",1.990820561,-0.067380614,0.29246173,0.593707072,0.71852633,"12",13016249,13016548
"167950","TOC.12T.00206",2.292874338,-0.058077766,0.34501107,0.659186371,0.769784897,"12",13024782,13027015
"167952","TOC.12T.00207",47.97752687,0.364223063,0.207242702,0.00659553,0.020726927,"12",13028012,13030547
"167956","TOC.12T.00208",1.10735782,-0.397030837,0.658181798,0.06123777,0.128774918,"12",13174543,13175664
"167958","TOC.12T.00214",1.126588826,-0.455290979,0.84353116,0.04411359,0.098754985,"12",13842313,13842509
"167961","TOC.12T.00215",14.46399968,-0.452486084,0.514020702,0.037144684,0.086165377,"12",13861459,13861688
"167966","TOC.12T.00221",10.36823073,-0.105912823,0.239985592,0.377112881,0.52350379,"12",14059654,14060901
"167968","TOC.12T.00222",24.65301287,-0.08619894,0.228575714,0.458092922,0.60094847,"12",14062075,14063856
"167970","TOC.12T.00228",6.037759908,-0.170027674,0.312401878,0.22463504,0.358154474,"12",14807922,14808019
"167973","TOC.12T.00232",18.28465435,-1.605745137,0.438074259,6.84e-06,6.63e-05,"12",15012258,15013338
"167979","TOC.12T.00233",13.52534659,-0.284623641,0.312139779,0.066190497,0.13701697,"12",15046046,15046660
"167984","TOC.12T.00236",21.51396182,-0.026269109,0.193232186,0.80502966,0.878104943,"12",15300084,15300162
"167990","TOC.12T.00237",78.6384933,-0.704272759,0.186473469,7.59e-06,7.21e-05,"12",15420745,15420961
"167995","TOC.12T.00261",2.100455011,0.094698542,0.334686917,0.480590692,0.620836988,"12",17251796,17253134
"167997","TOC.12T.00262",1.04202487,-0.137068019,0.605765461,0.310591137,0.454351026,"12",17289406,17289452
"168001","TOC.12T.00263",2.492934788,-0.117166781,0.39876806,0.409161363,0.554726064,"12",17325821,17325898
